,"AT","ARG","Anthering","Anthering",,"-23-----","RL","0607",,"4752N 01301E",
,"AT","ARI","Arbing","Arbing","4","-----6--","RL","1807",,"4813N 01442E",
,"AT","ARN","Auern","Auern","4","--3-----","RQ","1101",,"4759N 01407E",
,"AT","ARO","Albersdorf","Albersdorf","6","--3-----","RL","0701",,"4707N 01541E",
,"AT","ARV","Sankt Andrä","Sankt Andra",,"--3-----","RL","0607",,"4646N 01449E",
,"AT","ASC","Aschach an der Donau","Aschach an der Donau","4","--3-----","RL","0401",,"4822N 01402E",
,"AT","ASP","Aspern","Aspern",,"0-------","RQ","9004",,,
,"AT","ATB","Atzbach","Atzbach","4","--3-----","RL","1607",,"4805N 01342E",
,"AT","ATG","Altlengbach","Altlengbach",,"--3-----","RL","0201",,"4809N 01555E",
,"AT","ATH","Altach","Altach","8","-23--6--","RL","0501",,"4721N 00939E",
,"AT","ATK","Paternion","Paternion","2","1-3-----","RL","1401",,"4642N 01338E",
,"AT","ATN","Asten","Asten","4","123-----","RL","0507",,"4813N 01424E",
,"AT","ATP","Attnang-Puchheim","Attnang-Puchheim","4","-23-----","RL","0401",,"4800N 01343E",
,"AT","ATS","Altaussee","Altaussee","6","-----6--","RL","0901",,"4738N 01346E",
,"AT","ATT","Amstetten","Amstetten","3","--3-----","RL","1607",,"4807N 01452E",
,"AT","ATZ","Atzenbrugg","Atzenbrugg","3","-----6--","RL","1301",,"4817N 01554E",
,"AT","AUE","Bad Aussee","Bad Aussee","6","--3-----","RL","1607",,"4735N 01346E",
,"AT","AWD","Abwinden","Abwinden","4","-23-----","RL","0507",,"4816N 01426E",
,"AT","AWG","Adlwang","Adlwang",,"--3-----","RL","0601",,"4759N 01413E",
,"AT","AWH","Altenwörth","Altenworth","3","1-3-----","RL","0507",,"4823N 01551E",
,"AT","AZX","Irdning","Irdning","6","--3-----","RL","1501",,"4730N 01406E",
,"AT","B7B","Sebersdorf","Sebersdorf","6","--3-----","RL","1801",,"4712N 01559E",
,"AT","B9G","Grambach","Grambach","6","--3-----","RL","1701",,"4701N 01530E",
,"AT","BAG","Brunn am Gebirge","Brunn am Gebirge",,"-23-----","RL","0607",,"4807N 01618E",
,"AT","BB9","Burg","Burg","1","--3-----","RL","1401",,"4713N 01624E",
,"AT","BBG","Bleiburg","Bleiburg",,"-23-----","RL","0607",,"4635N 01448E",
,"AT","BBH","Bärnbach","Barnbach",,"--3-----","RQ","0101",,,
,"AT","BBN","Breitenbrunn","Breitenbrunn",,"--3-----","RL","0201",,"4756N 01643E",
,"AT","BDA","Baierdorf bei Anger","Baierdorf bei Anger","6","--3-----","RQ","0907",,"4708N 01520E",
,"AT","BDG","Bad Deutsch-Altenburg","Bad Deutsch-Altenburg","3","--3-----","RL","1101",,"4808N 01654E",
,"AT","BDH","Haring","Haring","7","--3-----","RL","0207",,"4130N 01206E",
,"AT","BDN","Baden","Baden",,"--3-----","RL","0201",,"4800N 01614E",
,"AT","BDS","Badersdorf","Badersdorf","1","--3-----","RL","1207",,"4712N 01622E",
,"AT","BE8","Hof bei salzburg","Hof bei salzburg","5","--3-----","RL","1707",,"4749N 01313E",
,"AT","BES","Bergheim/Salzburg","Bergheim/Salzburg",,"--3-----","RL","0201",,"4750N 01301E",
,"AT","BFI","Bad Fischau","Bad Fischau",,"-23-----","RL","0607",,"4750N 01610E",
,"AT","BFL","Bad Leonfelden","Bad Leonfelden","4","--3-----","RL","0207",,"4831N 01417E",
,"AT","BFS","Bischofshofen","Bischofshofen","5","123-----","RL","0307",,"4725N 01313E",
,"AT","BFW","Breitenfurt bei Wien","Breitenfurt bei Wien","3","--3-----","RL","1401",,"4808N 01609E",
,"AT","BGA","Badgastein","Badgastein","5","-23-5---","RL","1401",,"4707N 01308E",
,"AT","BGC","Bad Gleichenberg","Bad Gleichenberg",,"--3-----","RL","0001",,,
,"AT","BGH","Berghausen","Berghausen","6","--3-----","RL","1207",,"4642N 01535E",
,"AT","BGK","Burgkirchen","Burgkirchen","4","--3-----","RQ","1301",,"4812N 01306E",
,"AT","BGM","Bad Goisern","Bad Goisern","4","--3-----","RQ","1101",,"4738N 01337E",
,"AT","BGN","Kleinmutschen","Kleinmutschen","1","--3-----","RL","1207",,"4727N 01634E",
,"AT","BGT","Baumgartenberg","Baumgartenberg",,"-23--6--","RL","0601",,"4813N 01444E",
,"AT","BGW","Kirchschlag in der Buckligen Welt","Kirchschlag in der Buckligen Welt","3","--3-----","RL","1801",,"4730N 01617E",
,"AT","BHK","Buchkirchen","Buchkirchen","4","--3-----","RL","1701",,"4814N 01401E",
,"AT","BHL","Bad Hall","Bad Hall",,"--3-----","RL","0601",,"4802N 01412E",
,"AT","BIB","Baumgarten Im Burgenland","Baumgarten Im Burgenland","1","--3-----","RL","1701",,"4744N 01630E",
,"AT","BIE","Biedermannsdorf","Biedermannsdorf",,"-23-----","RL","0607",,"4805N 01621E",
,"AT","BIS","Bisamberg/Wien","Bisamberg/Wien",,"--3-----","RL","0201",,"4820N 01621E",
,"AT","BKA","Bleiberg-Kreuth","Bleiberg-Kreuth","2","--3-----","RQ","1101",,"4637N 01338E",
,"AT","BKB","Bad Radkersburg","Bad Radkersburg","6","--3-----","RQ","1101",,"4641N 01559E",
,"AT","BKD","Birkfeld","Birkfeld","6","-----6--","RQ","1201",,"4721N 01541E",
,"AT","BKL","Bruck an der Leitha","Bruck an der Leitha",,"--3-----","RQ","9806",,,
,"AT","BKZ","Bad Kreuzen","Bad Kreuzen",,"--3-----","RQ","9705",,,
,"AT","BLU","Bludenz","Bludenz",,"--3-----","RL","0201",,"4709N 00949E",
,"AT","BMB","Behamberg","Behamberg","9","--3-----","RL","0701",,"4802N 01430E",
,"AT","BMF","Bad Mitterndorf","Bad Mitterndorf","6","--3-----","RQ","0507",,"4733N 01355E",
,"AT","BND","Brand","Brand","8","--3-----","RL","1307",,"4706N 00944E",
,"AT","BNF","Berndorf","Berndorf",,"--3-----","RQ","9501",,,
,"AT","BNN","Hobersbrunn","Hobersbrunn","3","1-------","RL","1107",,"4830N 01634E",
,"AT","BNT","Blindenmarkt","Blindenmarkt","3","-----6--","RL","1301",,"4808N 01459E",
,"AT","BOE","Böhlerwenk","Bohlerwenk","3","123-----","RL","1207",,"4759N 01445E",
,"AT","BRA","Braunau am Inn","Braunau am Inn","4","--3--6--","RL","0501",,"4815N 01302E",
,"AT","BRB","Bärenbach","Barenbach","6","--3-----","RQ","0501",,"4741N 01507E",
,"AT","BRD","Brand","Brand","3","--3-----","RL","1307",,"4832N 01519E",
,"AT","BRG","Bruck an der Glocknerstrasse","Bruck an der Glocknerstrasse",,"--3-----","RL","0106",,"4717N 01249E",
,"AT","BRH","Bad Erlach","Bad Erlach","3","--3-----","RL","1401",,"4744N 01612E",
,"AT","BRI","Engabrunn","Engabrunn",,"1-------","RL","1107",,"4827N 01545E",
,"AT","BRL","Brückl","Bruckl",,"--3-----","RQ","0101",,,
,"AT","BRN","Brunn","Brunn",,"--3-----","RL","0201",,"4720N 01459E",
,"AT","BRU","Bruck an der Mur","Bruck an der Mur","6","--3-----","RL","1607",,"4725N 01517E",
,"AT","BRZ","Bregenz","Bregenz","8","123-----","RL","1307","XGZ","4730N 00946E",
,"AT","BSB","Bad Sauerbrunn","Bad Sauerbrunn","1","--3-----","RL","1207",,"4746N 01620E",
,"AT","BSH","Bad Schallerbach","Bad Schallerbach","4","--3-----","RQ","1101",,"4814N 01355E",
,"AT","BSL","Bad Sankt Leonhard im Lavanttal","Bad Sankt Leonhard im Lavanttal","2","-23-----","RL","0212",,"4657N 01447E",
,"AT","BSZ","Breitenschützing","Breitenschutzing","4","--3-----","RL","1301",,"4805N 01348E",
,"AT","BTE","Baumgarten am Tullnerfeld","Baumgarten am Tullnerfeld","3","--3-----","RL","1407",,"4817N 01602E",
,"AT","BTH","Breitenaich","Breitenaich","4","--3-----","RL","1407",,"4815N 01358E",
,"AT","BTU","Breitenau","Breitenau","3","--3-----","RL","0207",,"4744N 01609E",
,"AT","BUC","Buch","Buch","3","--3-----","RQ","1101",,"4807N 01502E",
,"AT","BUG","Litzelsdorf","Litzelsdorf","1","--3-----","RL","1407",,"4712N 01609E",
,"AT","BVL","Bad Vöslau","Bad Voslau",,"--3-----","RL","0201",,"4757N 01613E",
,"AT","BVU","Bad Vigaun","Bad Vigaun","5","--3-----","RL","1307",,"4740N 01308E",
,"AT","BWA","Breitenwaida","Breitenwaida","3","--3-----","RL","1207",,"4830N 01604E",
,"AT","BWD","Brunn an der Wild","Brunn an der Wild","3","--3-----","RL","1701",,"4841N 01531E",
,"AT","BWN","Bad Wimsbach-Neydharting","Bad Wimsbach-Neydharting","4","--3-----","RL","1407",,"4804N 01354E",
,"AT","BXG","Brixlegg","Brixlegg",,"--3-----","RL","0201",,"4725N 01152E",
,"AT","BXT","Brixen im Thale","Brixen im Thale","7","--3-----","RL","0901",,"4727N 01215E",
,"AT","CH8","Trofaiach","Trofaiach","6","--3-----","RL","1701",,"4725N 01500E",
,"AT","D2L","Dobl","Dobl","4","--3-----","RL","1601",,"4816N 01324E",
,"AT","D4S","Putzleinsdorf","Putzleinsdorf","4","--3-----","RL","1407",,"4831N 01353E",
,"AT","DAM","Damüls","Damuls","8","--3-----","RL","1801",,"4717N 00953E",
,"AT","DBL","Dobl","Dobl","6","--3-----","RL","1301",,"4657N 01522E",
,"AT","DDT","Dellach im Drautal","Dellach im Drautal","2","--3-----","RL","0901",,"4644N 01304E",
,"AT","DER","Gedersdorf","Gedersdorf","3","--3-----","RL","0307",,"4826N 01541E",
,"AT","DEU","Deutschlandsberg","Deutschlandsberg",,"--3-----","RL","0201",,"4649N 01513E",
,"AT","DFC","Engerwitzdorf","Engerwitzdorf","4","1-3-----","RL","1401",,"4821N 01427E",
,"AT","DFF","Dorf an der Pram","Dorf an der Pram","4","--3-----","RL","1601",,"4816N 01337E",
,"AT","DFL","Dorfla","Dorfla","6","--3-----","RQ","1101",,"4700N 01528E",
,"AT","DIA","Dietach","Dietach","4","--3-----","RL","0701",,"4805N 01425E",
,"AT","DKZ","Deutschkreutz","Deutschkreutz","1","1----6--","RL","1107",,"4736N 01638E",
,"AT","DOF","Hadersdorf","Hadersdorf","3","1-------","RL","1107",,"4827N 01543E",
,"AT","DOR","Dornbirn","Dornbirn","8","--3-----","RL","1601",,"4725N 00943E",
,"AT","DRA","Drasenhofen","Drasenhofen","3","1----6--","RQ","1001",,"4845N 01639W",
,"AT","DRF","Dorf","Dorf","4","--3-----","RL","0307",,"4817N 01337E",
,"AT","DRO","Dross","Dross","3","1-3-----","RL","1307",,"4827N 01534E",
,"AT","DSH","Ludesch","Ludesch","8","-23-----","RL","0901",,"4712N 00947E",
,"AT","DSU","Desselbrunn","Desselbrunn","4","--3-----","RL","0701",,"4801N 01346E",
,"AT","DSZ","Deutsch Schutzen","Deutsch Schutzen",,"--3-----","RL","0607",,"4710N 01627E",
,"AT","DTD","Dietachdorf","Dietachdorf","4","--3-----","RL","1301",,"4805N 01425E",
,"AT","DUE","Dürnstein","Durnstein",,"123-----","RL","0601",,"4823N 01531E",
,"AT","DUR","Dürnkrut","Durnkrut","3","-23-----","RL","1301",,"4828N 01651E",
,"AT","DWA","Deutsch Wagram","Deutsch Wagram",,"123-----","RL","0601",,"4818N 01634E",
,"AT","EAJ","Elsarn am Jauerling","Elsarn am Jauerling","3","--3-----","RL","1301",,"4822N 01522E",
,"AT","EAK","Etsdorf am Kamp","Etsdorf am Kamp","1","-23-----","RL","0901",,"4826N 01544E",
,"AT","EBB","Ebbs","Ebbs","7","--3-----","RL","1307",,"4738N 01213E",
,"AT","EBD","Ebersdorf","Ebersdorf","6","--3--6--","RL","0901",,"4712N 01557E",
,"AT","EBE","Ebergassing","Ebergassing",,"--3-----","RL","0201",,"4802N 01631E",
,"AT","EBN","Eben","Eben",,"--3-----","RL","0607",,"4738N 01605E",
,"AT","EBR","Ebreichsdorf","Ebreichsdorf","3","1-3-----","RL","0407",,"4757N 01624E",
,"AT","EBS","Ebensee","Ebensee","4","--3-----","RL","0701",,"4748N 01346E",
,"AT","EBU","Eggenburg","Eggenburg","3","-23-----","RL","0701",,"4638N 01549E",
,"AT","EBZ","Eberstalzell","Eberstalzell","4","-----6--","RL","1201",,"4802N 01358E",
,"AT","ECU","Lechaschau","Lechaschau","7","-----6--","RL","1201",,"4729N 01042E",
,"AT","EDZ","Edlitz","Edlitz","3","--3-----","RL","0701",,"4807N 01530E",
,"AT","EEZ","Eisenerz","Eisenerz",,"--3-----","RQ","0101",,,
,"AT","EFH","Ebenfurth","Ebenfurth","1","--3-----","RL","1301",,"4752N 01622E",
,"AT","EFR","Eferding","Eferding","4","--3-----","RL","1607",,"4819N 01401E",
,"AT","EGB","Eggelsberg","Eggelsberg","4","--3-----","RL","0701",,"4804N 01259E",
,"AT","EGG","Egg","Egg","8","--3-----","RL","1801",,"4725N 00953E",
,"AT","EGL","Elsbethen Glasenbach","Elsbethen Glasenbach","5","-----6--","RL","1301",,"4720N 01320E",
,"AT","EGT","Eggendorf im Traunkreis","Eggendorf im Traunkreis","4","--3-----","RL","0407",,"4807N 01408E",
,"AT","EH7","Ehrwald","Ehrwald","7","--3-----","RL","1801",,"4724N 01055E",
,"AT","EHN","Ernsthofen","Ernsthofen","3","--3-----","RL","1307",,"4808N 01429E",
,"AT","EHR","Ehrenhausen","Ehrenhausen",,"--3-----","RL","0201",,"4643N 01534E",
,"AT","EIN","Hoflein","Hoflein","3","1-------","RL","1107",,"4804N 01647E",
,"AT","EIT","Eisenstadt","Eisenstadt",,"--3-----","RL","0201",,"4750N 01632E",
,"AT","EKV","Eisenkappel-Vellach","Eisenkappel-Vellach","2","--3-----","RL","1601",,"4629N 01435E",
,"AT","ELI","Elixhausen","Elixhausen","5","-23-----","RL","1907",,"4752N 01304E",
,"AT","ELL","Edelstal","Edelstal","1","--3-----","RL","0901",,"4806N 01659E",
,"AT","EMM","Emmersdorf an der Donau","Emmersdorf an der Donau","3","-23-----","RL","1001",,"4814N 01520E",
,"AT","ENA","Enns","Enns",,"--3-----","RQ","9501",,,
,"AT","ENO","Ennsdorf","Ennsdorf",,"--3-----","RL","0201",,"4812N 01428E",
,"AT","ENZ","Enzersdorf an der Fischa","Enzersdorf an der Fischa","3","--3-----","RL","1301",,"4805N 01636E",
,"AT","EPD","Erpersdorf","Erpersdorf",,"1-3-----","RL","0601",,"4820N 01554E",
,"AT","ERF","Eberndorf","Eberndorf","2","--3-----","RL","0701",,"4635N 01438E",
,"AT","ERG","Angerberg","Angerberg","7","--3-----","RL","1801",,"4730N 01202E",
,"AT","ERL","Erl","Erl",,"1-3--6--","RL","0601",,"4740N 01210E",
,"AT","ERM","Vordernberg","Vordernberg","6","1-3-----","RL","1401",,"4728N 01500E",
,"AT","ERO","Engelmannsbrunn","Engelmannsbrunn","3","1-3-----","RL","1401",,"4827N 01553E",
,"AT","ERP","Erpfendorf","Erpfendorf",,"--3-----","RL","0607",,"4734N 01228E",
,"AT","ERR","Dobermannsdorf","Dobermannsdorf",,"1-------","RL","1107",,"4836N 01649E",
,"AT","ESB","Esternberg","Esternberg","4","--3-----","RL","1001",,"4833N 01334E",
,"AT","ESG","Ebenau","Ebenau","5","--3-----","RL","1407",,"4748N 01311E",
,"AT","ESN","Eppenstein","Eppenstein",,"-23-----","RL","0607",,"4708N 01444E",
,"AT","ESW","Eberschwang","Eberschwang","4","--3-----","RL","0701",,"4809N 01334E",
,"AT","ETB","Ernstbrunn","Ernstbrunn","3","--3-----","AM","2107",,"4832N 01621E",
,"AT","ETE","Stetten","Stetten","3","-----6--","RL","1001",,"4822N 01623E","Korneuburg"
,"AT","ETH","Enzersdorf im Thale","Enzersdorf im Thale","3","--3-----","RL","0701",,"4835N 01614E",
,"AT","ETL","Ebenthal","Ebenthal",,"--3-----","RL","0201",,"4826N 01647E",
,"AT","ETN","Eberstein","Eberstein","2","--3-----","RL","1407",,"4648N 01433E",
,"AT","ETZ","Rietz","Rietz","7","1-------","RL","1107",,"4717N 01103E",
