,"CF",,".CENTRAL AFRICAN REPUBLIC",,,,,,,,
,"CF","AIG","Yalinga","Yalinga",,"---4----","AI","9912",,,
,"CF","ALI","Alindao","Alindao",,"----5---","AI","9808",,,
,"CF","BAB","Baboua","Baboua",,"----5---","AI","9808",,,
,"CF","BAO","Baoro","Baoro",,"----5---","AI","9808",,,
,"CF","BBT","Berbérati","Berberati",,"---4----","AI","0212",,"0416N 01547E",
,"CF","BBY","Bambari","Bambari",,"---45---","AI","9808",,,
,"CF","BCF","Bouca","Bouca",,"---4----","AI","9912",,,
,"CF","BEM","Bossembélé","Bossembele",,"---45---","AI","0212",,"0516N 01739E",
,"CF","BGF","Bangui","Bangui",,"---45---","AI","9601",,,
,"CF","BGU","Bangassou","Bangassou",,"---4----","AI","9601",,,
,"CF","BIV","Bria","Bria",,"---45---","AI","9808",,,
,"CF","BMF","Bakouma","Bakouma",,"---4----","AI","9912",,,
,"CF","BOC","Bocaranga","Bocaranga",,"----5---","RL","0207",,"0658N 01538E",
,"CF","BOD","Boda","Boda",,"----5---","AI","9808",,,
,"CF","BOG","Bogoto","Bogoto",,"--3-----","RL","0607",,"0457N 01703E",
,"CF","BOP","Bouar","Bouar",,"---45---","AI","9601",,,
,"CF","BOZ","Bozoum","Bozoum",,"---45---","AI","9808",,,
,"CF","BSN","Bossangoa","Bossangoa",,"--345---","AI","9808",,,
,"CF","BTG","Batangafo","Batangafo",,"---45---","AI","9808",,,
,"CF","CRF","Carnot","Carnot",,"---45---","AI","9808",,,
,"CF","DEK","Dekoa","Dekoa",,"----5---","AI","9808",,,
,"CF","GDA","Gounda","Gounda",,"---4----","AI","9912",,,
,"CF","GDI","Gordil","Gordil",,"---4----","AI","9912",,,
,"CF","GRI","Grimari","Grimari",,"----5---","AI","9808",,,
,"CF","IMO","Zemio","Zemio",,"---4----","AI","9912",,,
,"CF","IRO","Birao","Birao",,"---45---","AI","9601",,,
,"CF","KAB","Kaga Bandoro","Kaga Bandoro",,"----5---","AI","9808",,,
,"CF","KEM","Kembé","Kembe",,"----5---","AI","9808",,,
,"CF","KOL","Koumala","Koumala",,"---4----","AI","9912",,,
,"CF","KWD","Kawadjia","Kawadjia",,"---4----","AI","9912",,,
,"CF","MKI","Mboki","Mboki","HM","--345---","AI","1207",,"0519N 02558E",
,"CF","MOB","Mobaye","Mobaye",,"----5---","AI","9808",,,
,"CF","MON","Mongoumba","Mongoumba",,"----5---","AI","9808",,,
,"CF","NDL","Ndélé","Ndele",,"---45---","AI","9808",,,
,"CF","NOL","Nola","Nola",,"----5---","AI","9808",,,
,"CF","OBO","Obo","Obo",,"----5---","AI","9808",,,
,"CF","ODA","Ouadda","Ouadda",,"---4----","AI","9912",,,
,"CF","ODJ","Ouanda Djallé","Ouanda Djalle",,"---4----","AI","0212",,"0854N 02248E",
,"CF","PAO","Paoua","Paoua",,"----5---","AI","9808",,,
,"CF","RFA","Rafai","Rafai",,"---4----","AI","9912",,,
,"CF","SIB","Sibut","Sibut",,"----5---","AI","9808",,,
,"CF","TOG","Togo","Togo",,"1234----","RL","0901",,"0530N 02143E",
