,"TH","SBP","Siam Bangkok Port","Siam Bangkok Port",,"1-3-----","RL","0201",,"1339N 10033E",
,"TH","SBR","Sangkhla Buri Customs House","Sangkhla Buri Customs House","71","--3-----","AA","1601",,"1511N 09828E",
,"TH","SCS","Sahathai Coastal Seaport","Sahathai Coastal Seaport","11","1-3-----","RQ","1207",,"1339N 10032E",
,"TH","SCT","Siam Container Terminal","Siam Container Terminal","11","--3-----","AA","1801",,"1334N 10050E",
,"TH","SGK","Songkhla","Songkhla","90","1-3-----","AA","1801",,"0714N 10034E",
,"TH","SHT","Actu-lum","Actu-lum","11","1-------","AA","1607",,"1339N 10033E",
,"TH","SIA","Suvarnabhumi International Apt","Suvarnabhumi International Apt","11","--34----","RL","0901",,"1343N 10047E",
,"TH","SIB","Sing Buri","Sing Buri","17","--3-----","RQ","0901",,"1453N 10024E",
,"TH","SIC","Sichon","Sichon","80","1-------","AA","2107",,"0901N 09955E",
,"TH","SKL","Su-ngai Kolok Customs House","Su-ngai Kolok Customs House","96","--3-----","AA","1601",,"0602N 10158E",
,"TH","SKW","Sre Kaew","Sre Kaew",,"--3-----","RQ","9901",,,
,"TH","SNO","Sakon Nakhon Apt","Sakon Nakhon Apt","47","---4----","AA","1601",,"1712N 10407E",
,"TH","SNR","Surin","Surin","32","--3-----","RL","0307",,"1449N 10325E",
,"TH","SNT","Satun","Satun","91","1-3-----","AA","2107",,"0637N 10004E",
,"TH","SPK","Samuthprakarn","Samuthprakarn","11","--3-----","RQ","1001",,"1336N 10036E",
,"TH","SRI","Si Racha","Si Racha","20","123--6--","AA","2107",,"1310N 10053E",
,"TH","SSK","Sisaket","Sisaket","33","--3-----","RQ","2107",,"1506N 10419E",
,"TH","SSM","Samut Songkhram","Samut Songkhram","75","--3-----","RQ","2107",,"1324N 10000E",
,"TH","SSW","Siamgas and Petrochemicals","Siamgas and Petrochemicals","11","1-------","AA","1607",,"1338N 10033E",
,"TH","SUB","Suphan Buri","Suphan Buri","72","--3-----","RQ","0901",,"1428N 10007E",
,"TH","TAB","Tak Bai Customs House","Tak Bai Customs House","96","1-3-----","AA","1601",,"0615N 10203E",
,"TH","TAC","Tha Chaleap","Tha Chaleap","22","1-------","AA","2107",,"1235N 10153E",
,"TH","TCH","Thung Chang Customs House","Thung Chang Customs House","55","--3-----","AA","1601",,"1931N 10055E",
,"TH","TDX","Trat Apt","Trat Apt","23","---4----","AA","1601",,"1217N 10219E",
,"TH","THA","Tha Sala","Tha Sala","80","1-------","AA","2107",,"0840N 09957E",
,"TH","THL","Tha Li Customs House","Tha Li Customs House","42","--3-----","AA","1601",,"1741N 10124E",
,"TH","THS","Sukhothai Apt","Sukhothai Apt","64","---4----","AA","1601",,"1714N 09949E",
,"TH","TKH","Takhli Apt","Takhli Apt","60","---4----","AA","1601",,"1517N 10018E",
,"TH","TKT","Tak Apt","Tak Apt","63","---4----","AA","1601",,"1654N 09915E",
,"TH","TPP","Tungprong Pt","Tungprong Pt","20","1-------","RQ","0901",,"1242N 10050E",
,"TH","TPT","Thai prosperity terminal","Thai prosperity terminal",,"--3-----","RQ","9705",,,
,"TH","TRG","Trang","Trang","92","1-------","AA","1601",,"0733N 09936E",
,"TH","TRT","Trat","Trat","23","--3-----","RQ","0901",,"1214N 10230E",
,"TH","TSG","Thung Song","Thung Song","80","--3-----","RL","1701",,"0809N 09944E",
,"TH","TST","Trang Apt","Trang Apt","92","---4----","AA","1601",,"0731N 09937E",
,"TH","TTE","Tantawan Terminal","Tantawan Terminal",,"------7-","RL","0907",,"1005N 10125E",
,"TH","UBP","Ubon Ratchathani Apt","Ubon Ratchathani Apt","34","---4----","AA","1601",,"1515N 10452E",
,"TH","UCT","Unithai Container Terminal","Unithai Container Terminal","11","1-3-----","AA","1801",,"1335N 10035E","Near Samat Prakarn"
,"TH","UNN","Ranong Apt","Ranong Apt","85","---4----","AA","1601",,"0947N 09835E",
,"TH","URT","Surat Thani","Surat Thani","84","1--4----","AA","2107",,"0908N 09908E",
,"TH","USM","Samui Apt","Samui Apt","84","---4----","AA","1601",,"0933N 10004E",
,"TH","UTH","Udon Thani Apt","Udon Thani Apt","41","---4----","AA","1601",,"1723N 10247E",
,"TH","UTP","U-Tapao Rayong Pattaya International Apt","U-Tapao Rayong Pattaya International Apt","21","---4----","AA","1601",,"1241N 10100E",
,"TH","WPJ","Wang Prachan Customs House","Wang Prachan Customs House","91","--3-----","AA","1607",,"0642N 10011E",
,"TH","YAL","Yala","Yala",,"--3-----","RL","0001",,,
,"TH","YAN","Yan Nawa","Yan Nawa","10","--3-----","RL","1301",,"1343N 10032E",
,"TH","YNT","Yasothon","Yasothon","35","--3-----","RL","0307",,"1547N 10408E",
