,"TW",,".TAIWAN (PROVINCE OF CHINA)",,,,,,,,
,"TW","ACH","Hsin-chuang","Hsin-chuang","KHH","--3-----","RL","1501",,"2245N 12018E",
,"TW","ANG","Nangang","Nangang","KHH","--3-----","RQ","1001",,"2505N 12160E",
,"TW","APG","An Ping","An Ping",,"1-------","RQ","9811",,,
,"TW","BAL","Bali","Bali",,"1-3-----","RQ","1001",,"2509N 12124E",
,"TW","BDA","Budai","Budai",,"1-------","AA","2101",,"2322N 12006E",
,"TW","BDC","Bade City","Bade City","TAO","-----6--","RL","1201",,"2457N 12117E",
,"TW","CHW","Chang-Hua","Chang-Hua",,"-23-----","RL","0212",,"2404N 12031E",
,"TW","CLI","Chung-Li","Chung-Li",,"--3-----","RQ","9806",,,
,"TW","CMJ","Chi Mei","Chi Mei",,"---4----","AI","0001",,,
,"TW","CUP","Chu-pei","Chu-pei","HSZ","--3--6--","RL","0901",,"2450N 12100E",
,"TW","CYI","Chiayi","Chiayi",,"---4----","AI","9601",,,
,"TW","FEY","Yüang-wang","Yuang-wang",,"--3-----","RL","0307",,"2403N 12109E",
,"TW","FYN","Feng-yüan-ch'ü","Feng-yuan-ch'u","TXG","-23-----","RL","0901",,"2415N 12043E",
,"TW","GAN","Gangshan","Gangshan","KHH","--3-----","RL","1101",,"2247N 12017E",
,"TW","GNI","Green Island","Green Island",,"---4----","AI","0001",,,
,"TW","GUE","Guishan","Guishan","TAO","--3-----","RL","0901",,"2454N 12133E",
,"TW","HCH","Hsi-Chih","Hsi-Chih",,"--3-----","RL","1607",,"2504N 12139E",
,"TW","HCN","Hengchun","Hengchun",,"---4----","AI","0001",,,
,"TW","HOP","Hoping","Hoping","HUA","1-------","RQ","0901",,,
,"TW","HSI","Hsichih","Hsichih",,"--3-----","RQ","0901",,"2504N 12139E",
,"TW","HSZ","Hsin-chu","Hsin-chu",,"--34----","RL","0201",,"2449N 12058E",
,"TW","HTC","Hsin-t'ien","Hsin-t'ien","TPE","1-3-----","RQ","0901",,,
,"TW","HUK","Hukou","Hukou","HSQ","1-------","RL","1401",,"2454N 12103E",
,"TW","HUN","Hualien","Hualien",,"1--4----","AI","9601",,,
,"TW","ILA","I-lan","I-lan",,"-23-----","RL","0401",,"2446N 12145E",
,"TW","KEL","Keelung (Chilung)","Keelung (Chilung)",,"1-------","QQ","8103",,,
,"TW","KEZ","Kepz","Kepz",,"0-------","RQ","9307",,,
,"TW","KHH","Kaohsiung","Kaohsiung",,"1--4----","AI","9601",,,
,"TW","KNH","Kinmen","Kinmen",,"---4----","AI","0001",,,
,"TW","KYD","Orchid Island","Orchid Island",,"---4----","AI","0001",,,
,"TW","LGM","Lung-men","Lung-men",,"1-------","RL","0701",,"2334N 11940E",
,"TW","LHN","Lishan","Lishan",,"---4----","AI","0001",,,
,"TW","MAL","Mai-Liai","Mai-Liai",,"1-------","RL","0101",,"2345N 12015E",
,"TW","MFK","Matsu","Matsu",,"---4----","AI","0001",,,
,"TW","MLI","Mai-liao","Mai-liao",,"1-------","RL","0212",,"2306N 12008E",
,"TW","MZG","Makung","Makung",,"---4----","AI","9601",,,
