,"PY","PSJ","Puerto San José","Puerto San Jose","7","--3-----","RL","1707",,"2634S 05448W",
,"PY","PYS","San Pedro de Ycuamandiyu","San Pedro de Ycuamandiyu","2","--3-----","RL","1501",,"2406S 05705W",
,"PY","SAN","San Antonio","San Antonio",,"1-------","RQ","9506",,,
,"PY","SBT","San Alberto","San Alberto","10","--3-----","RL","1101",,"2458S 05454W",
,"PY","SJE","San José","San Jose","7","-----6--","RL","1201",,"2642S 05502W",
,"PY","SLO","San Lorenzo","San Lorenzo",,"----5---","AI","9805",,,
,"PY","SPP","San Pedro del Paraná","San Pedro del Parana","7","-----6--","RL","1201",,"2650S 05612W",
,"PY","SRM","Santa Rosa del Monday","Santa Rosa del Monday","10","--3-----","RL","1501",,"2548S 05454W",
,"PY","SYG","San Ygnacio","San Ygnacio","8","-----6--","RL","1307",,"2652S 05703W",
,"PY","TBA","Tobati","Tobati","3","--3-----","RL","1501",,"2515S 05704W",
,"PY","TER","Terport (San Antonio)","Terport (San Antonio)",,"1-3-----","RL","0212",,"2523S 05738W",
,"PY","TND","Trinidad","Trinidad","7","-----6--","RL","1201",,"2707S 05547W",
,"PY","TPT","Itapua Poty","Itapua Poty","7","--3-----","RL","1501",,"2637S 05531W",
,"PY","TQU","Nemby","Nemby","11","--3-----","RL","1501",,"2522S 05736W",
,"PY","VEL","Villa Elisa","Villa Elisa",,"--3-----","RL","0201",,"2521N 05737W",
,"PY","VFL","Villa Florida","Villa Florida","9","-----6--","RL","1107",,"2623S 05709W",
,"PY","VHS","Villa Hayes","Villa Hayes","15","-----6--","RL","1407",,"2506S 05734W",
,"PY","VLL","Villeta","Villeta",,"1-------","AI","9401",,,
,"PY","VLR","Villarrica","Villarrica","4","-----6--","RQ","1007",,"2545S 05626W",
,"PY","VMI","Vallemi","Vallemi",,"---4----","AI","0001",,,
,"PY","WQA","Eusebio Ayala","Eusebio Ayala","3","--3-----","RL","1501",,"2524S 05658W",
,"PY","Y2U","Ybycui","Ybycui","9","--3-----","RL","1501",,"2601S 05703W",
,"PY","YCI","Ypacarai","Ypacarai","11","--3-----","RL","1301",,"2523S 05716W",
,"PY","YPE","Ypane","Ypane","11","-----6--","RQ","1007",,"2527S 05732W",
