,"NO","BAL","Båly","Baly","10","1-------","AA","1407",,"5802N 00709E",
,"NO","BAM","Bamble","Bamble","08","1-------","AI","9704",,,
,"NO","BAR","Bærum","Barum","02","1-3-----","AF","9501",,,
,"NO","BBG","Bosberg","Bosberg","16","--3-----","RL","0501",,"6325N 01011E",
,"NO","BBU","Brandbu","Brandbu","05","--3-----","RL","1101",,"6026N 01028E",
,"NO","BDD","Badderen","Badderen","19","--3-----","RL","1801",,"6951N 02202E",
,"NO","BDN","Blomsterdalen","Blomsterdalen","12","--3-----","RL","0607",,"6016N 00515E",
,"NO","BDU","Bardufoss","Bardufoss","19","---4----","AF","9501",,,
,"NO","BEJ","Beiarn","Beiarn","18","1-------","AI","9704",,,
,"NO","BEL","Bellvika","Bellvika","19","1-------","AA","1407",,"6947N 01846E",
,"NO","BER","Berg","Berg","19","1-------","AI","9704",,,
,"NO","BFJ","Bergsfjord","Bergsfjord","20","1-------","AA","1407",,"7015N 02147E",
,"NO","BGN","Bergneset","Bergneset","19","1-------","RQ","0901",,"6915N 01921E",
,"NO","BGO","Bergen","Bergen","12","1234----","AA","1501",,"6023N 00519E",
,"NO","BGU","Bergunnhaugen","Bergunnhaugen","04","--3-----","RL","0701",,"6104N 01049E",
,"NO","BIN","Bindal","Bindal","18","1-------","AI","9704",,,
,"NO","BIS","Bismo","Bismo","05","1-3-----","AF","0002",,,
,"NO","BJD","Bjordal","Bjordal","14","1-------","AA","1407",,"6105N 00550E",
,"NO","BJE","Bjerka","Bjerka","18","-23-----","AA","1401",,"6609N 01353E",
,"NO","BJF","Båtsfjord","Batsfjord","20","1-34----","AA","1501",,"7038N 02943E",
,"NO","BJK","Bjerke","Bjerke","03","--3-----","RQ","9705",,,
,"NO","BJN","Bjorkelangen","Bjorkelangen","02","--3-----","RL","1707",,"5953N 01134E",
,"NO","BJO","Bjoa","Bjoa","11","--3-----","RL","1701",,"5939N 00538E",
,"NO","BJU","Bjugn","Bjugn","16","1-------","AA","1501",,"6345N 00945E",
,"NO","BJV","Bjornevatn","Bjornevatn","20","--3-----","RL","1301",,"6940N 02959E",
,"NO","BJX","Bjørkås","Bjorkas","02","1-3-----","AA","1501",,"5947N 01030E",
,"NO","BJY","Bjarkøy","Bjarkoy","19","1-------","AA","1501",,"6859N 01632E",
,"NO","BKD","Brakstad","Brakstad","12","1-3-----","AF","9501",,,
,"NO","BKK","Bekkjarvik","Bekkjarvik","12","--3-----","RL","1801",,"6000N 00512E",
,"NO","BKR","Blaker","Blaker","02","--3-----","RL","1607",,"6000N 01118E",
,"NO","BKS","Brekstad","Brekstad","16","1-------","RL","0212",,"6341N 00941E",
,"NO","BKV","Bjerkvik","Bjerkvik","18","1-3-----","RL","0212",,"6833N 01733E",
,"NO","BLD","Birkeland","Birkeland","09","--3-----","RL","0507",,"5820N 00814E",
,"NO","BLK","Bleik","Bleik","18","1-------","RQ","1007",,"6916N 01557E",
,"NO","BLL","Ballangen","Ballangen","18","1-------","AA","1501",,"6820N 01650E",
,"NO","BLO","Blokken","Blokken","18","1-------","AA","1407",,"6836N 01523E",
,"NO","BLS","Balestrand","Balestrand","14","1-------","AA","1501",,"6112N 00632E",
,"NO","BLV","Blomvåg","Blomvag","12","1-------","AA","1407",,"6032N 00453E",
,"NO","BLY","Bolsøya","Bolsoya","15","--3-----","RL","0701",,"6244N 00717E",
,"NO","BNE","Bones","Bones","12","--3-----","RL","1607",,"6019N 00518E",
,"NO","BNG","Berrvik (Bergvik)","Berrvik (Bergvik)","18","--3-----","AA","1401",,"6834N 01450E",
,"NO","BNN","Brønnøysund","Bronnoysund","18","1-34----","AA","1501",,"6528N 01212E",
,"NO","BOE","Bøneset - Karmøy","Boneset - Karmoy","11","1-------","AA","1407",,"5922N 00517E",
,"NO","BOG","Bogen","Bogen","18","1-3-----","RL","0212",,"6831N 01659E",
,"NO","BOK","Bokn","Bokn","11","1-------","AA","1501",,"5913N 00526E",
,"NO","BOM","Bømlo","Bomlo","12","1-------","AA","1501",,"5936N 00513E",
,"NO","BON","Bognes","Bognes","18","1-------","AA","1407",,"6813N 01604E",
,"NO","BOO","Bodø","Bodo","18","1234----","AA","1501",,"6717N 01422E",
,"NO","BOS","Borkenes","Borkenes","19","1-3-----","RL","0212",,"6846N 01610E",
,"NO","BOV","Bøvågen - Radøy","Bovagen - Radoy","12","1-3-----","AA","1401",,"6042N 00455E",
,"NO","BRA","Bryggja","Bryggja","14","--3-----","AA","1401",,"6156N 00523E",
,"NO","BRE","Bremanger","Bremanger","14","1-------","AI","9704",,,
,"NO","BRH","Brensholmen","Brensholmen","19","1-------","AA","1407",,"6936N 01802E",
,"NO","BRK","Berkåk","Berkak","12","--3-----","AF","0212",,"6250N 01000E",
,"NO","BRN","Brandasund","Brandasund","12","1-------","AA","1601",,"5954N 00506E",
,"NO","BRO","Brønnøy","Bronnoy","18","1-------","AI","9704",,,
,"NO","BRR","Borre","Borre","07","1-------","AI","9704",,,
,"NO","BRS","Braskereidfoss","Braskereidfoss","04","--3-----","RL","1401",,"6043N 01147E",
,"NO","BRU","Brumunddal","Brumunddal","04","-23-----","RL","0212",,"6052N 01055E",
,"NO","BRV","Brattvåg","Brattvag","15","1-3-----","AA","1501",,"6236N 00626E",
,"NO","BRY","Bryne","Bryne","11","--3-----","AF","9506",,,
,"NO","BSA","Billingstad","Billingstad","02","--3-----","RL","0901",,"5952N 01029E",
,"NO","BSD","Ballstad","Ballstad","18","1-------","RL","1101",,"6804N 01333E",
,"NO","BSF","Brandsfjord","Brandsfjord","16","1-------","AA","1601",,"6411N 01021E",
,"NO","BSY","Vestby","Vestby","02","--3-----","RL","1607",,"5934N 01043E",
