,"MQ",,".MARTINIQUE",,,,,,,,
,"MQ","ADA","Les Anses-d'Arlet","Les Anses-d'Arlet",,"1-3-----","AA","2201",,"1429N 06105W",
,"MQ","BFT","Bellefontaine","Bellefontaine",,"--3-----","RL","2107",,"1440N 06109W",
,"MQ","DMT","Le Diamant","Le Diamant",,"--3-----","RL","1407",,"1428N 06102W",
,"MQ","DUC","Ducos","Ducos",,"--3-----","RL","0201",,"1433N 06059W",
,"MQ","FDF","Fort-de-France","Fort-de-France",,"1-345---","AI","2101",,"1436N 06103W",
,"MQ","FSD","Fonds-Saint-Denis","Fonds-Saint-Denis",,"--3-----","RL","1701",,"1444N 06108W",
,"MQ","GME","Gros-Morne","Gros-Morne",,"--3-----","RL","1607",,"1442N 06100W",
,"MQ","KF4","Le Vauclin","Le Vauclin",,"1-3-----","AA","2201",,"1433N 06051W",
,"MQ","LAT","La Trinité","La Trinite",,"--3-----","RL","1201",,"1444N 06058W",
,"MQ","LEC","Le Carbet","Le Carbet",,"--3-----","RL","1601",,"1442N 06111W",
,"MQ","LER","Le Robert","Le Robert",,"1-3-----","RL","1901",,"1440N 06056W",
,"MQ","LFR","Le François","Le Francois",,"-2--5---","RL","1907",,"1437N 06053W",
,"MQ","LLO","Le Lorrain","Le Lorrain",,"--3-----","RL","1307",,"1450N 06104W",
,"MQ","LMT","Le Lamentin","Le Lamentin",,"--345---","RL","1901",,"1436N 06100W",
,"MQ","LTI","Les Trois-Îlets","Les Trois-Ilets",,"--3-----","RL","1801",,"1432N 06102W",
,"MQ","MBA","Macouba","Macouba",,"--3-----","RL","1207",,"1452N 06108W",
,"MQ","MRG","Le Morne-Rouge","Le Morne-Rouge",,"--3-----","RL","1901",,"1446N 06108W",
,"MQ","PFI","Le Marigot","Le Marigot",,"1-3-----","AA","2201",,"1449N 06102W",
,"MQ","QMR","Le Marin","Le Marin",,"--3-----","RL","1901",,"1428N 06052W",
,"MQ","QPC","Port de Fort-de-France Pt.","Port de Fort-de-France Pt.",,"1-3-----","RL","1901",,"1436N 06103W",
,"MQ","RPT","Rivière-Pilote","Riviere-Pilote",,"--3-----","RL","1801",,"1429N 06054W",
,"MQ","SF4","Le Precheur","Le Precheur",,"1-3-----","AA","2201",,"1448N 06114W",
,"MQ","SHL","Schlcher","Scholcher",,"----5---","RL","1901",,"1436N 06106W",
,"MQ","SJO","Saint-Joseph","Saint-Joseph",,"--3-----","RL","1201",,"1440N 06102W",
,"MQ","SPI","Saint-Pierre","Saint-Pierre",,"0-------","RL","1901",,"1445N 06110W",
,"MQ","STA","Sainte-Anne","Sainte-Anne",,"--3-----","RL","1607",,"1426N 06053W",
,"MQ","STM","Sainte-Marie","Sainte-Marie",,"--3-----","RL","1307",,"1447N 06059W",
,"MQ","WF3","Case-Pilote","Case-Pilote",,"1-3-----","AA","2201",,"1438N 06108W",
