,"QA",,".QATAR",,,,,,,,
,"QA","ABH","Abu Hamur","Abu Hamur","RA","--3-----","RL","1607",,"2514N 05129E",
,"QA","ABS","Abu Samra","Abu Samra","RA","--3-----","RL","1707",,"2444N 05049E",
,"QA","ALK","Al Karaana","Al Karaana","RA","--3-----","RL","1707",,"2500N 05102E",
,"QA","ALS","Al Shamal City","Al Shamal City","MS","--3-----","RL","1607",,"2607N 05113E",
,"QA","ALU","Al Udeid","Al Udeid",,"--34----","RQ","0401",,"2506N 05118E",
,"QA","ALW","Al Wa'b","Al Wa'b","KH","--3-----","RL","1607",,"2550N 05127E",
,"QA","ALZ","Al Zubarah","Al Zubarah","DA","--3-----","RL","1707",,"2558N 05101E",
,"QA","ASH","Al Shahaniya","Al Shahaniya","RA","--3-----","RL","1707",,"2522N 05112E",
,"QA","ASL","As Sayliyah","As Sayliyah","DA","--3-----","RL","1701",,"2512N 05122E",
,"QA","ASN","Al Shaheen","Al Shaheen",,"1-----7-","RN","0401",,"2633N 05204E",
,"QA","DHN","Dukhan","Dukhan",,"--3-----","RL","1407",,"2525N 05047E",
,"QA","DOH","Doha","Doha","DA","1--45---","AI","1307",,,
"¦","QA","HAL","Halul","Halul",,"1-----7-","RQ","2201",,,"@Fun"
,"QA","HMD","BGN/PCGN1956 - HAMAD","BGN/PCGN1956 - HAMAD","WA","1-------","RL","1501",,"2500N 05137E",
,"QA","HNA","Hanna","Hanna",,"1-------","QQ","8103",,,
,"QA","KHR","Al Khor","Al Khor","KH","--3-----","RL","1407",,"2541N 05130E",
,"QA","LSL","Lusail","Lusail","DA","--3-----","RL","1407",,"2530N 05129E",
,"QA","MBB","Umm Bab","Umm Bab","RA","--3-----","RL","1407",,"2513N 05048E",
"X","QA","MES","Mesaieed","Mesaieed","WA","1----6--","XX","2201",,"2498N 05155E","Use QAUMS"
,"QA","QAP","Qapco","Qapco","US","1-------","RQ","1707",,"2455N 05134E",
,"QA","QCH","Qchem","Qchem","US","1-------","RQ","1707",,"2451N 05132E",
,"QA","RLF","Ras Laffan","Ras Laffan","KH","1-------","RL","1307",,"2556N 05132E",
,"QA","RUS","Al Ruwais Qatar","Al Ruwais Qatar","MS","1-------","AA","1801",,"2614N 05120E",
,"QA","RYN","Al Rayyan","Al Rayyan","RA","--3-----","RL","1407",,"2519N 05122E",
,"QA","SIM","Simaisma","Simaisma","DA","--3-----","RL","1707",,"2535N 05129E",
,"QA","SLW","As Salwa","As Salwa","RA","1-------","RL","1601",,"2444N 05045E",
,"QA","TPQ","The Pearl-Qatar","The Pearl-Qatar","DA","--3-----","RL","1707",,"2522N 05133E",
,"QA","UMQ","Umm Qarn","Umm Qarn","ZA","-----6--","RQ","1307",,"2532N 05125E",
,"QA","UMS","Umm Sa'id (Mesaieed)","Umm Sa'id (Mesaieed)","WA","1-3-----","AI","0501",,"2459N 05132E",
,"QA","WAK","Al Wakrah","Al Wakrah","WA","--3-----","RL","1407",,"2510N 05136E",
