,"EC",,".ECUADOR",,,,,,,,
,"EC","ARE","Arenillas","Arenillas","O","--3-----","RL","1301",,"0333S 08004W",
,"EC","ATF","Ambato","Ambato",,"--34----","RL","9805",,,
,"EC","ATI","Atuntaqui","Atuntaqui","I","--3-----","RL","1501",,"0020N 07813W",
,"EC","AYO","Puerto Ayora, Isla Santa Cruz","Puerto Ayora, Isla Santa Cruz","W","1-------","AI","0501",,"0045S 09019W",
,"EC","BAL","Balzar","Balzar","G","--3-----","RL","1301",,"0122S 07954W",
,"EC","BAQ","Puerto Baquerizo Moreno","Puerto Baquerizo Moreno","W","1-------","AI","0212",,"0054S 08936W",
,"EC","BAS","Banos","Banos","T","--3-----","RL","1501",,"0124S 07825W",
,"EC","BBA","Baba","Baba","R","--3-----","RL","1301",,"0147S 07940W",
,"EC","BHA","Bahía de Caráquez","Bahia de Caraquez","M","1--4----","AI","0212",,"0033S 08030W",
,"EC","BLI","Bartolome Island","Bartolome Island","W","1-------","RQ","0901",,"0017S 09033W",
,"EC","BOD","Samborondon","Samborondon",,"-----6--","RL","1107",,"0211S 07953W",
,"EC","BUF","Buena Fe","Buena Fe","R","--3-----","RL","1301",,"0054S 07929W",
,"EC","BYO","Babahoyo","Babahoyo","R","--3-----","RQ","0901",,,
,"EC","CAR","Pedro Carbo","Pedro Carbo",,"1-3-----","RL","0601",,,
,"EC","CAT","Caleta Tagus","Caleta Tagus","W","1-------","RL","1101",,"0015S 09122W",
,"EC","CAY","Cayambe","Cayambe","P","--3-----","RL","1301",,"0030N 07808W",
,"EC","CHA","Chanduy","Chanduy","G","--3-----","RL","0307",,"0225S 08040W",
,"EC","CHG","Chongón","Chongon","G","--3--6--","RL","0501",,"0214S 08004W",
,"EC","CHI","Cumandá","Cumanda","H","--3-----","RL","1401",,"0212S 07908W",
,"EC","CHM","Chambo","Chambo","H","-----6--","RL","1201",,"0144N 07835W",
,"EC","CLE","Clementina","Clementina","R","--3-----","AM","2107",,"0147S 07928W",
,"EC","CMM","Coronel Marcelino Mariduena","Coronel Marcelino Mariduena","G","--3-----","RL","1801",,"0212S 07925W",
,"EC","CNT","Canuto","Canuto","M","--3-----","RL","1307",,"0048S 08007W",
,"EC","CRT","Cerecita","Cerecita","G","--3-----","RL","1301",,"0221S 08017W",
,"EC","CTI","Cotacachi","Cotacachi","I","-----6--","RL","1201",,"0018N 07816W",
,"EC","CTM","Catarama","Catarama","R","--3-----","RL","1301",,"0135S 07928W",
,"EC","CUA","Cumbaya","Cumbaya","P","--3-----","RL","1501",,"0012S 07826W",
,"EC","CUE","Cuenca","Cuenca","A","--34----","AI","1101",,"0253S 07859W",
,"EC","DAL","Daule","Daule",,"--3-----","RQ","0907",,"0150S 07956W",
,"EC","DUN","Durán","Duran","G","1-------","RL","1101",,"0212S 07950W",
,"EC","EBL","Balao","Balao",,"1-------","AI","9601",,,
,"EC","EGO","El Guabo","El Guabo",,"-----6--","RQ","1001",,"0239S 07943W",
,"EC","ELC","El Carmen","El Carmen","M","--3--6--","RL","0501",,"0016S 07926W",
,"EC","EMP","El Empalme","El Empalme","G","--3-----","RL","1301",,"0103S 07937W",
,"EC","EQA","Quininde","Quininde","E","-----6--","RL","0901",,"0020N 07928W",
,"EC","EQB","Bucay","Bucay","G","-----6--","RL","0901",,"0241S 07940W",
,"EC","EQC","Chone","Chone","M","-----6--","RL","0901",,"0041S 08006W",
,"EC","EQD","El Triunfo","El Triunfo","T","-----6--","RL","0901",,"0118S 07824W",
