,"ID",,".INDONESIA",,,,,,,,
,"ID","5AN","Bangkalan","Bangkalan","JI","--3-----","RL","1701",,"0701S 11244E",
,"ID","5BA","Bayah","Bayah","JB","--3-----","RL","1701",,"0655S 10615E",
,"ID","5BO","Bondowoso","Bondowoso","JI","--3-----","RL","1701",,"0755S 11349E",
,"ID","5BT","Batubantar","Batubantar","JB","--3-----","RL","1701",,"0621S 10602E",
,"ID","5CI","Ciamis","Ciamis","JB","--3-----","RL","1701",,"0720S 10821E",
,"ID","5GK","Gunung Kidul","Gunung Kidul","JB","--3-----","RL","1701",,"0604S 10620E",
,"ID","5LE","Lembang","Lembang","JB","--3-----","RL","1701",,"0648S 10737E",
,"ID","5MA","Majalengka","Majalengka","KB","--3-----","RL","1701",,"0650S 10813E",
,"ID","5MT","Magetan","Magetan","JI","--3-----","RL","1701",,"0739S 11120E",
,"ID","5NG","Nganjuk","Nganjuk","JI","--3-----","RL","1701",,"0736S 11155E",
,"ID","5PE","Petamburan","Petamburan","JB","--3-----","RL","1701",,"0611S 10648E",
,"ID","5PN","Pangandaran","Pangandaran","JB","--3-----","RL","1701",,"0741S 10839E",
,"ID","5PP","Pacitan","Pacitan","JI","--3-----","RL","1701",,"0812S 11107E",
,"ID","5SA","Salemba","Salemba","JB","--3-----","RL","1701",,"0611S 10651E",
,"ID","5SP","Sampang","Sampang","JI","--3-----","RL","1701",,"0712S 11314E",
,"ID","5SS","Pamekasan","Pamekasan","JI","--3-----","RL","1701",,"0710S 11328E",
,"ID","5SU","Sumedang","Sumedang","JB","--3-----","RL","1701",,"0651S 10754E",
,"ID","5TR","Trenggalek","Trenggalek","JI","--3-----","RL","1701",,"0803S 11143E",
,"ID","5TU","Batu","Batu","JI","--3-----","RL","1701",,"0752S 11231E",
,"ID","6DI","Wajo","Wajo","SN","--3-----","RL","1601",,"0406S 12007E",
,"ID","AAS","Apalapsili","Apalapsili",,"---4----","RQ","0901",,"0355S 13915E",
,"ID","ABU","Atambua","Atambua",,"--3-----","RQ","9501",,,
,"ID","ADB","Adang Bay","Adang Bay",,"1-------","RQ","8103",,,
,"ID","AEG","Aekgodang","Aekgodang","SB","---4----","RL","0901",,"0048N 09934E",
,"ID","AGD","Anggi","Anggi",,"---4----","RQ","0901",,"0123S 13352E",
,"ID","AGR","Anggrek","Anggrek","SA","1-3-----","RL","1901",,"0051N 12247E",
,"ID","AHI","Amahai","Amahai",,"---4----","AI","9601",,,
,"ID","AJN","Arjuna, Java","Arjuna, Java",,"1-------","QQ","8103",,,
,"ID","AJS","Arjasa","Arjasa","JI","--3-----","RL","1307",,"0651S 11516E",
,"ID","AKE","Akeselaka","Akeselaka","MA","1-------","RQ","0901",,"0103N 12758E",
,"ID","AMA","Amamapare, Ij","Amamapare, Ij",,"1-------","RQ","9506",,,
,"ID","AMI","Mataram","Mataram",,"---4----","AI","0001",,,
,"ID","AMP","Ampenan, Bali","Ampenan, Bali",,"1-------","QQ","8103",,,
,"ID","AMQ","Ambon, Molucas","Ambon, Molucas",,"1-------","QQ","8103",,,
,"ID","ANC","Ancol","Ancol","JK","--3-----","RL","1601",,"0607S 10651E",
,"ID","ANG","Angar","Angar","MA","1-------","RQ","0901",,"0339S 13050E",
,"ID","ANK","Angke","Angke","JK","--3-----","RL","1601",,"0608S 10647E",
,"ID","ANO","Anoa Natuna Pt.","Anoa Natuna Pt.",,"1-------","RL","1307",,"0514N 10536E",
,"ID","ANR","Anyer Kidul","Anyer Kidul","JB","123-----","RL","0212",,"0604S 10553E",
,"ID","API","Api Api","Api Api",,"0-------","RQ","9506",,,
,"ID","APN","Ampana","Ampana","ST","1-------","RQ","0901",,"0052S 12135E",
,"ID","ARB","Aroe Bay","Aroe Bay",,"1-------","RQ","8103",,,
,"ID","ARD","Alor Island","Alor Island",,"---4----","AI","0001",,,
,"ID","ARJ","Arso","Arso","PA","---4----","RQ","1307",,"0254S 14045E",
,"ID","ASI","Asike","Asike","PA","1-------","RQ","1307",,"0639S 14025E",
,"ID","AUN","Arun","Arun",,"1-------","RQ","9506",,,
,"ID","AYW","Ayawasi","Ayawasi",,"---4----","RQ","0901",,"0112S 13230E",
,"ID","BA2","Baralaja","Baralaja","JB","--3-----","RL","1501",,"0611S 10627E",
,"ID","BAD","Badau","Badau","SS","--3-----","RL","1701",,"0250S 10748E",
,"ID","BAH","Bahudopi","Bahudopi","ST","--3-----","RL","1601",,"0247S 12206E",
,"ID","BAJ","Banjarnegara","Banjarnegara","JT","--3-----","RL","1501",,"0723S 10941E",
,"ID","BAK","Batu Kilat","Batu Kilat",,"1-------","RQ","8103",,,
,"ID","BAL","Balongan Terminal","Balongan Terminal",,"1-------","RQ","9506",,,
,"ID","BAM","Batuampar","Batuampar","RI","1-3-----","RL","1607",,"0058S 10244E",
,"ID","BAY","Banyumas","Banyumas","JT","--3-----","RL","1501",,"0731S 10917E",
,"ID","BDG","Bandengan","Bandengan","JI","--3-----","RL","1601",,"0655S 11012E",
,"ID","BDJ","Banjarmasin","Banjarmasin",,"1--4----","AI","9601",,,
,"ID","BDN","Buduran","Buduran","JT","--3-----","RL","1501",,"0725S 11243E",
,"ID","BDO","Bandung, Java","Bandung, Java",,"---45---","AI","9601",,,
,"ID","BEJ","Berau","Berau",,"---4----","AI","9601",,,
,"ID","BEK","Bekapai Terminal","Bekapai Terminal",,"1-------","RQ","9506",,,
,"ID","BEN","Benete","Benete","NB","1-------","RL","0212",,"0852S 11643E",
,"ID","BES","Bekasi Timur","Bekasi Timur","JB","--3-----","RL","1501",,"0614S 10659E",
,"ID","BET","Belida Terminal","Belida Terminal","RI","1-------","RQ","0901",,"0408N 10508E",
,"ID","BGD","Bagendang","Bagendang","KT","1-------","AM","2101",,"0244S 11233E",
,"ID","BGG","Banggai","Banggai",,"1-------","QQ","8103",,,
,"ID","BIK","Biak, Irian Jaya","Biak, Irian Jaya",,"1--4----","AI","9601",,,
,"ID","BIR","Biringkassi","Biringkassi",,"1-------","RQ","0212",,"0449S 11929E",
,"ID","BIT","Bitung, Sulawesi","Bitung, Sulawesi",,"1-------","QQ","8103",,,
,"ID","BJB","Banjarbaru","Banjarbaru","KS","--3-----","RL","1307",,"0325S 11450E",
,"ID","BJG","Bolaang","Bolaang",,"---4----","AI","0001",,,
,"ID","BJI","Binjai","Binjai","SU","--3-----","RL","1401",,"0336N 09830E",
,"ID","BJN","Banjaran","Banjaran","JT","-----6--","RQ","1007",,"0712S 10847E",
,"ID","BJU","Banjuwangi, Java","Banjuwangi, Java",,"1-------","QQ","8103",,,
,"ID","BJW","Bajawa","Bajawa",,"---4----","AI","0001",,,
,"ID","BKA","Bekasi","Bekasi",,"--3-----","RQ","0101",,,
,"ID","BKI","Bengkalis, St","Bengkalis, St",,"0-------","RQ","9506",,,
,"ID","BKS","Bengkulu, Sumatra","Bengkulu, Sumatra",,"1--4----","AI","9506",,,
,"ID","BKY","Bengkayang","Bengkayang","KB","--3-----","RL","1701",,"0050S 10929E",
,"ID","BLH","Balohan","Balohan","AC","1-------","RL","1601",,"0549N 09520E",
,"ID","BLI","Blinju, Banka","Blinju, Banka",,"1-------","RQ","9506",,,
,"ID","BLL","Blang Lancang, St","Blang Lancang, St",,"1-------","RQ","9506",,,
,"ID","BLO","Blora","Blora","JT","--3-----","RL","1607",,"0657S 11125E",
,"ID","BLT","Belitung","Belitung","SS","1-------","RL","0501",,"0250S 10755E",
,"ID","BLV","Beliling","Beliling",,"1-------","QQ","8103",,,
,"ID","BLW","Belawan, Sumatra","Belawan, Sumatra",,"1-------","QQ","8103",,,
,"ID","BMT","Bima Terminal, Jv","Bima Terminal, Jv",,"1-------","RQ","9506",,,
,"ID","BMU","Bima, Sb","Bima, Sb",,"1--4----","AI","9506",,,
,"ID","BNG","Bonggala","Bonggala",,"1-------","RQ","8103",,,
,"ID","BNI","Banyuwangi","Banyuwangi","JI","-23-----","RL","1501",,"0812S 11421E",
,"ID","BNT","Belanak Terminal","Belanak Terminal","RI","1-------","RQ","0901",,"0410N 10614E",
,"ID","BNW","Benowo","Benowo","JI","--3-----","RL","1301",,"0714S 11236E",
,"ID","BOA","Benoa","Benoa","BA","1-------","RL","1501",,"0846S 11513E",
,"ID","BOG","Bogor","Bogor","JB","--3-----","RL","1607",,"0635S 10647E",
,"ID","BOJ","Bojonegoro","Bojonegoro","JI","--3-----","RQ","0907",,"0709S 11152E",
,"ID","BOY","Boyolali","Boyolali","JT","--3-----","RL","1101",,"0732S 11035E",
,"ID","BPN","Balikpapan","Balikpapan","KI","1--4----","AI","1307",,"0117S 11650E",
,"ID","BRB","Brumbung","Brumbung","JT","--3-----","RQ","0907",,"0700S 11031E",
,"ID","BRE","Brebes","Brebes","JT","--3-----","RL","1501",,"0653N 10930E",
,"ID","BTG","Batang","Batang","JT","-----6--","RL","1107",,"0655S 10945E",
,"ID","BTH","Batam (ex Batu Besar)","Batam (ex Batu Besar)",,"---4----","AI","0001",,,
,"ID","BTJ","Banda Aceh","Banda Aceh",,"---4----","AI","9601",,,
,"ID","BTK","Buntok","Buntok","KT","-2------","RL","1301",,"0142S 11448E",
,"ID","BTL","Bantul","Bantul","KI","-----6--","RL","1107",,"0409N 11649E",
,"ID","BTM","Batam Island","Batam Island","KR","1-3-----","RL","1607",,"0105N 10402E",
,"ID","BTN","Banten","Banten",,"1-------","RL","9811",,,
,"ID","BTO","Betro","Betro","JT","--3-----","RL","1501",,"0723S 11245E",
,"ID","BTR","Blitar","Blitar","JI","--3-----","RL","1601",,"0806S 11209E",
,"ID","BTT","Kerawang","Kerawang","JB","--3-----","RL","1501",,"0618S 10717E",
,"ID","BTW","Batulicin","Batulicin","KS","1-34----","AI","0212",,"0327S 11559E",
,"ID","BUA","Bula","Bula",,"1-------","RQ","9506",,,
,"ID","BUG","Buleleng, Bali","Buleleng, Bali",,"1-------","RQ","9506",,,
,"ID","BUI","Bokondini","Bokondini",,"---4----","AI","9601",,,
,"ID","BUK","Bukittinggi","Bukittinggi","SB","--3--6--","RL","1307",,"0019S 10022E",
,"ID","BUN","Buatan","Buatan",,"0-------","RQ","9506",,,
,"ID","BUR","Batu Ampar","Batu Ampar","KR","1-3-----","RL","1701",,"0110N 10401E","Batu Ampar?"
,"ID","BUT","Bunati","Bunati","KS","--3-----","RL","1701",,"0345S 11537E",
,"ID","BUW","Baubau, Butung","Baubau, Butung",,"---4----","QQ","8103",,,
,"ID","BXD","Bade","Bade",,"---4----","AI","9601",,,
,"ID","BXT","Bontang, Kl","Bontang, Kl",,"1--4----","RQ","9506",,,
,"ID","BYH","Bayah","Bayah","JB","--3-----","RL","1607",,"0655S 10615E",
,"ID","BYQ","Bunyu","Bunyu","KI","1-------","RL","0901",,"0330N 11748E",
,"ID","CAK","Cakung","Cakung","JK","--3-----","RL","1501",,"0613S 10656E",
,"ID","CAW","Cawang","Cawang","JK","--3-----","RL","1501",,"0611S 10652E",
,"ID","CBD","Cibadak","Cibadak","JB","--3-----","RL","1501",,"0653S 10646E",
,"ID","CBN","Cirebon (Tjeribon)","Cirebon (Tjeribon)",,"1-34----","AI","0401",,"0644S 10834E",
,"ID","CBT","Cibitung","Cibitung","JB","--3-----","RQ","0907",,"0619S 10659E",
,"ID","CDK","Cilandak","Cilandak","JB","--3-----","RL","0701",,"0617S 10647E",
,"ID","CDS","Cicadas","Cicadas","JB","--3-----","RL","1101",,"0626S 10655E",
,"ID","CEB","Celukan Bawang, Bl","Celukan Bawang, Bl",,"1-------","RQ","9506",,,
,"ID","CEN","Cengkareng","Cengkareng","JK","--3---7-","RL","0501",,"0609S 10643E",
,"ID","CER","Cereweh","Cereweh","NB","1-------","RQ","0901",,"0849S 11649E",
,"ID","CGJ","Ciganjur","Ciganjur","JB","--3-----","RL","1601",,"0611S 10653E",
,"ID","CGK","Soekarno-Hatta Apt/Jakarta","Soekarno-Hatta Apt/Jakarta",,"---4----","AI","9601",,,
,"ID","CGN","Cilegon","Cilegon","JB","--3-----","RQ","0907",,"0612S 10618E",
,"ID","CGR","Ceger","Ceger","JK","--3-----","RL","1401",,"0618S 10653E",
,"ID","CGU","Cimanggu","Cimanggu","JT","--3-----","RQ","0907",,"0701S 11031E",
,"ID","CIA","Ciawi","Ciawi","JB","--3-----","RL","1501",,"0609S 10650E",
,"ID","CIB","Cibinong","Cibinong","JB","--3-----","RQ","0907",,"0623S 10641E",
,"ID","CIC","Citeureup","Citeureup","JB","--3-----","RL","1501",,"0658S 10737E",
,"ID","CID","Cibubur","Cibubur","JB","--3-----","RL","1601",,"0620S 10652E",
,"ID","CIE","Cileungsi","Cileungsi","JB","--3-----","RL","1501",,"0623S 10657E",
,"ID","CIG","Cigading","Cigading","BT","--3-----","RL","2107",,"0601S 10558E",
,"ID","CII","Cipinang","Cipinang","JB","--3-----","RL","1501",,"0613S 10621E",
,"ID","CIJ","Cianjur","Cianjur","JB","--3-----","RL","1601",,"0649S 10708E",
,"ID","CIK","Cikampek","Cikampek",,"--3-----","RL","0307",,"0624S 10727E",
,"ID","CIL","Cilincing","Cilincing","JK","--3-----","RQ","0907",,"0605S 10656E",
,"ID","CIM","Cimanggis","Cimanggis","JB","--3-----","RQ","0907",,"0619S 10644E",
,"ID","CIN","Cinta","Cinta","JB","--3-----","RL","1601",,"0709S 10803E",
