,"MC",,".MONACO",,,,,,,,
,"MC","MCM","Monte-Carlo","Monte-Carlo",,"1--4----","AI","0212",,"4344N 00725E",
,"MC","MON","Monaco","Monaco",,"1---5---","QQ","8103",,,
