,"VN",,".VIET NAM",,,,,,,,
,"VN","7BR","Bà Ria","Ba Ria","43","--3-----","RL","1407",,"1030N 10710E",
,"VN","AGG","An Giang","An Giang","44","--3-----","RQ","0901",,,
,"VN","ANP","An Phú","An Phu","44","--3-----","RL","1401",,"1051N 10505E",
,"VN","BAN","Cam Lâm","Cam Lam","34","123-----","RL","0401",,"1154N 10909E",
,"VN","BAO","Bao Loc","Bao Loc","35","1-------","RQ","0901",,,
,"VN","BCD","Ben Dam Con Dao Terminals","Ben Dam Con Dao Terminals","43","1-------","RQ","0901",,"0839N 10633E",
,"VN","BCH","Bình Chánh","Binh Chanh","SG","-----6--","RL","1307",,"1040N 10634E",
,"VN","BCT","Ben Cát","Ben Cat",,"--3-----","RL","1207",,"1109N 10636E",
,"VN","BDG","Binh Duong Terminal","Binh Duong Terminal","57","1-3-----","RQ","1707",,"1054N 10650E",
,"VN","BDH","Binh Dinh","Binh Dinh","31","--3-----","RQ","0901",,,
,"VN","BDU","Binh Duong","Binh Duong","27","1-3-----","RL","0701",,,
,"VN","BEN","Benthuy","Benthuy",,"1-------","QQ","9501",,,
,"VN","BGG","Bac Giang","Bac Giang","54","--3-----","RQ","0901",,,
,"VN","BHA","Biên Hòa","Bien Hoa",,"--3-----","RL","0201",,"1058N 10650E",
,"VN","BHO","Bach Ho","Bach Ho","40","1-------","RQ","0901",,"0950N 10800E",
,"VN","BIH","Bình Hòa","Binh Hoa",,"--3-----","RL","0201",,"1056N 10643E",
,"VN","BLG","Binh Long Port","Binh Long Port","44","1-------","RL","1107",,"1034N 10515E",
,"VN","BLU","Bac Lieu","Bac Lieu","55","--3-----","RL","0901",,"0917N 10543E",
,"VN","BMH","Binh Minh","Binh Minh",,"1-3-----","RQ","1007",,"1020N 10549E",
,"VN","BMV","Banmethuot","Banmethuot",,"---4----","RQ","0901",,"1240N 10806E",
,"VN","BNE","Bèn Nghè","Ben Nghe",,"--3-----","RL","0401",,"1916N 10536E",
,"VN","BNG","Bèn Nghè","Ben Nghe","SG","1-3-----","RQ","1307",,"1045N 10644E",
,"VN","BNH","Bac Ninh","Bac Ninh","56","--3-----","RQ","0901",,,
,"VN","BNO","Ba Ngoi","Ba Ngoi","34","1-3-----","RQ","1101",,"1154N 10909E",
,"VN","BSE","Bông Sen","Bong Sen",,"1-3-----","RQ","0401",,"1041N 10646E",
,"VN","BTH","Binh Thanh","Binh Thanh",,"--3-----","RL","1207",,"1046N 10645E",
,"VN","BTN","Binh Thuan","Binh Thuan","40","--3-----","RQ","0901",,,
,"VN","C8Q","Chu Lai","Chu Lai","29","--3-----","RL","1601",,"1524N 10842E",
,"VN","CAH","Ca Mau","Ca Mau",,"---4----","RQ","0901",,"0910N 10509E",
,"VN","CBG","Cao Bang","Cao Bang","04","--3-----","RQ","0901",,,
,"VN","CCA","Cua Cam Terminal","Cua Cam Terminal","HP","1-3-----","RQ","1307",,"2052N 10641E",
,"VN","CCU","Cai Cui Port","Cai Cui Port","CT","1-3-----","RL","1401",,"0959N 10630E",
,"VN","CKH","Cam Khê","Cam Khe","70","--3-----","RL","1307",,"2126N 10507E",
,"VN","CLH","Chi Linh","Chi Linh","61","--3-----","RL","1101",,"2140N 10619E",
,"VN","CLI","Cát Lái","Cat Lai","SG","1-3-----","RL","1307",,"1046N 10647E",
,"VN","CLN","Cai Lan","Cai Lan","13","1-3-----","RL","1101",,"2125N 10703E",
,"VN","CLO","Culao","Culao",,"1-3-----","RL","0401",,"1848N 10542E",
,"VN","CMT","Cai Mep International Terminal","Cai Mep International Terminal","43","1-3-----","AA","1207",,"1031N 10700E",
,"VN","CMY","Chan May Port","Chan May Port","26","1-3-----","RQ","0901",,"1620N 10800E",
,"VN","CPH","Cam Pha","Cam Pha",,"1-------","QQ","9501",,,
,"VN","CRB","Camranh","Camranh",,"1-------","QQ","9501",,,
,"VN","CSG","Sai Gon Port","Sai Gon Port","SG","1-3-----","RQ","1307",,"1050N 10645E",
,"VN","CSJ","Cape Saint Jacques","Cape Saint Jacques",,"---4----","RQ","1101",,"1021N 10704E",
,"VN","CTN","Chau Thanh","Chau Thanh","31","--3-----","RL","1207",,"1357N 10905E",
,"VN","CUA","Cua Lo","Cua Lo","22","1-3-----","RL","2101",,"1849N 10543E",
,"VN","CUV","Cua Viet Port","Cua Viet Port","25","1-3-----","RQ","0401",,"1654N 10710E",
,"VN","CVE","Chua Ve Terminal","Chua Ve Terminal","HP","1-3-----","RQ","1307",,"2052N 10642E",
,"VN","CXR","Cam Ranh","Cam Ranh","34","--3-----","RL","1701",,"1154N 10908E",
,"VN","DAD","Da Nang","Da Nang","27","1--4----","AI","1601",,"1604N 10813E",
,"VN","DAN","Binh Hoa","Binh Hoa","57","--3-----","RL","1707",,"1430N 10855E",
,"VN","DCH","Duc Hoa","Duc Hoa","41","--3-----","RL","1801",,"1049N 10627E",
,"VN","DGD","Dong Da","Dong Da",,"--3-----","RL","1207",,"2238N 10624E",
,"VN","DGS","Dong Son","Dong Son","46","--3-----","RL","1207",,"1024N 10634E",
