,"PG",,".PAPUA NEW GUINEA",,,,,,,,
,"PG","ABP","Atkamba","Atkamba",,"---4----","AI","0001",,,
,"PG","ABW","Abau","Abau",,"1--4----","AI","9601",,,
,"PG","ADC","Andakombe","Andakombe",,"---4----","RL","0907",,"0708S 14544E",
,"PG","AEK","Aseki","Aseki",,"---4----","AI","9601",,,
,"PG","AFR","Afore","Afore",,"---4----","AI","0001",,,
,"PG","AGG","Angoram","Angoram",,"---4----","AI","9601",,,
,"PG","AGK","Kagua","Kagua",,"---4----","AI","0001",,,
,"PG","AGL","Wanigela","Wanigela",,"---4----","AI","9601",,,
,"PG","AHO","Ahioma","Ahioma",,"1-------","RL","9811",,,
,"PG","AIA","Aiambak","Aiambak","WPD","1-------","RL","0901",,"0721S 14116E",
,"PG","AIE","Aiome","Aiome",,"---4----","AI","9601",,,
,"PG","AKG","Anguganak","Anguganak",,"---4----","AI","0001",,,
,"PG","AKI","Akinum","Akinum",,"1-------","QQ","8311",,,
,"PG","ALC","Alcester Island","Alcester Island","MBA","1-------","RQ","0901",,"0934S 15227E",
,"PG","AMF","Ama","Ama",,"---4----","AI","9601",,,
,"PG","AMG","Amboin","Amboin",,"---4----","AI","0001",,,
,"PG","AMI","Amio","Amio","EBR","1-------","RL","0901",,"0607S 15045E",
,"PG","AMU","Amanab","Amanab",,"---4----","AI","9601",,,
,"PG","ANB","Anewa Bay","Anewa Bay","NSB","1-------","RL","1307",,"0612S 15533E",
,"PG","AOA","Aroa","Aroa",,"---4----","AI","0001",,,
,"PG","AOB","Annanberg","Annanberg",,"---4----","AI","0001",,,
,"PG","AON","Arona","Arona",,"---4----","AI","0001",,,
,"PG","APP","Asapa","Asapa",,"---4----","AI","0001",,,
,"PG","APR","April River","April River",,"---4----","AI","0001",,,
,"PG","ARP","Aragip","Aragip",,"---4----","AI","9601",,,
,"PG","ASZ","Asirim","Asirim",,"---4----","AI","0001",,,
,"PG","ATN","Namatanai","Namatanai",,"1--4----","AI","9601",,,
,"PG","ATP","Aitape","Aitape",,"---4----","AI","9601",,,
,"PG","AUI","Aua Island","Aua Island",,"---4----","AI","0001",,,
,"PG","AUJ","Ambunti","Ambunti",,"---4----","AI","9601",,,
,"PG","AUP","Agaun","Agaun",,"---4----","AI","0001",,,
,"PG","AUV","Aumo","Aumo",,"---4----","AI","0001",,,
,"PG","AWB","Awaba","Awaba",,"---4----","AI","0001",,,
,"PG","AWR","Awar","Awar",,"---4----","AI","0001",,,
,"PG","AYU","Aiyura","Aiyura",,"---4----","AI","9601",,,
,"PG","AZB","Amazon Bay","Amazon Bay",,"---4----","AI","9601",,,
"=","PG",,"Admiralty Island = Manus Island","Admiralty Island = Manus Island",,,,,,,
,"PG","BAA","Bialla","Bialla",,"---4----","AI","9601",,,
,"PG","BAJ","Bali","Bali",,"---4----","AI","9601",,,
,"PG","BAP","Baibara","Baibara",,"---4----","AI","9601",,,
,"PG","BCP","Bambu","Bambu",,"---4----","AI","0001",,,
,"PG","BDZ","Baindoung","Baindoung",,"---4----","AI","0001",,,
,"PG","BEA","Bereina","Bereina",,"---4----","AI","9601",,,
,"PG","BIJ","Biliau","Biliau",,"---4----","AI","0001",,,
,"PG","BIZ","Bimin","Bimin",,"---4----","AI","0001",,,
,"PG","BMH","Bomai","Bomai",,"---4----","AI","0001",,,
,"PG","BMZ","Bamu","Bamu",,"---4----","AI","9601",,,
,"PG","BNA","Buna","Buna",,"1-------","QQ","8311",,,
,"PG","BNM","Bodinumu","Bodinumu",,"---4----","AI","9601",,,
,"PG","BNT","Bundi","Bundi",,"---4----","AI","9601",,,
,"PG","BNV","Boana","Boana",,"---4----","AI","0001",,,
,"PG","BNZ","Banz","Banz",,"---4----","AI","9601",,,
,"PG","BOI","Boigu Island","Boigu Island","WPD","1-------","RQ","0901",,"0916S 14213E",
,"PG","BOQ","Boku","Boku",,"---4----","AI","0001",,,
,"PG","BOR","Boroko","Boroko",,"1---5---","AI","9601",,,
,"PG","BOT","Boset","Boset",,"---4----","AI","0001",,,
,"PG","BOV","Boang","Boang",,"---4----","AI","9601",,,
,"PG","BPB","Boridi","Boridi",,"---4----","AI","0001",,,
,"PG","BPD","Bapi","Bapi",,"---4----","AI","0001",,,
,"PG","BPK","Biangabip","Biangabip",,"---4----","RL","0907",,"0604S 14456E",
,"PG","BRH","Brahman","Brahman",,"---4----","AI","0001",,,
,"PG","BRP","Biaru","Biaru",,"---4----","AI","0001",,,
,"PG","BSP","Bensbach","Bensbach",,"---4----","AI","0001",,,
,"PG","BUA","Buka","Buka",,"1--4----","AI","9601",,,
,"PG","BUL","Bulolo","Bulolo",,"---4----","AI","9601",,,
,"PG","BVP","Bolovip","Bolovip",,"---4----","AI","0001",,,
,"PG","BWJ","Bawan","Bawan",,"---4----","AI","0001",,,
,"PG","BWP","Bewani","Bewani",,"---4----","AI","9601",,,
,"PG","BXZ","Bunsil","Bunsil",,"---4----","AI","0001",,,
,"PG","CAU","Caution Bay","Caution Bay","CPM","1-------","RL","1407",,"0920S 14656E",
,"PG","CFG","Conflict Group","Conflict Group","MBA","1-------","RQ","0901",,"1047S 15148E",
,"PG","CGC","Cape Gloucester","Cape Gloucester",,"---4----","AI","9601",,,
,"PG","CMU","Kundiawa","Kundiawa",,"---4----","AI","9601",,,
,"PG","CPI","Cape Orford","Cape Orford",,"---4----","AI","0001",,,
,"PG","CPN","Cape Rodney","Cape Rodney",,"---4----","AI","9601",,,
,"PG","CVB","Chungribu","Chungribu",,"---4----","AI","0001",,,
,"PG","CVL","Cape Vogel","Cape Vogel",,"---4----","AI","9601",,,
,"PG","DAF","Daup","Daup",,"---4----","AI","0001",,,
,"PG","DAO","Dabo","Dabo",,"---4----","RQ","0907",,"1308N 04210E",
,"PG","DAU","Daru","Daru",,"1--4----","AI","9601",,,
,"PG","DBL","Deboyne Lagoon","Deboyne Lagoon","MBA","1-------","RQ","0901",,"1047S 15224E",
,"PG","DBP","Debepare","Debepare",,"---4----","AI","0001",,,
,"PG","DDM","Dodoima","Dodoima",,"---4----","AI","0001",,,
,"PG","DER","Derim","Derim",,"---4----","AI","0001",,,
,"PG","DGG","Daugo","Daugo",,"---4----","AI","0001",,,
,"PG","DLB","Dalbertis","Dalbertis",,"---4----","AI","0001",,,
,"PG","DNU","Dinangat","Dinangat",,"---4----","AI","0001",,,
,"PG","DOI","Doini","Doini",,"---4----","AI","0001",,,
,"PG","DOO","Dorobisoro","Dorobisoro",,"---4----","AI","9601",,,
,"PG","DOS","Dios","Dios",,"---4----","AI","0001",,,
,"PG","DPU","Dumpu","Dumpu",,"---4----","AI","0001",,,
,"PG","EFG","Efogi","Efogi",,"---4----","AI","9601",,,
,"PG","EGA","Engati","Engati",,"---4----","AI","0001",,,
,"PG","EIA","Eia","Eia",,"---4----","AI","0001",,,
,"PG","EMI","Emirau","Emirau",,"---4----","AI","9601",,,
,"PG","EMO","Emo","Emo",,"---4----","AI","0001",,,
,"PG","EMS","Embessa","Embessa",,"---4----","AI","9601",,,
,"PG","EPT","Eliptamin","Eliptamin",,"---4----","AI","0001",,,
,"PG","ERE","Erave","Erave",,"---4----","AI","9601",,,
,"PG","ERU","Erume","Erume",,"---4----","AI","0001",,,
,"PG","ESA","Esa'ala","Esa'ala",,"---4----","AI","9601",,,
,"PG","FAQ","Freida River","Freida River",,"---4----","AI","0001",,,
,"PG","FIN","Finschhafen","Finschhafen",,"1--4----","AI","9601",,,
,"PG","FNE","Fane","Fane",,"---4----","AI","9601",,,
,"PG","FRQ","Feramin","Feramin",,"---4----","AI","0001",,,
,"PG","FUB","Fulleborn","Fulleborn",,"1--4----","AI","9601",,,
,"PG","FUM","Fuma","Fuma",,"---4----","AI","0001",,,
,"PG","GAP","Gusap","Gusap",,"---4----","AI","9601",,,
,"PG","GAR","Garaina","Garaina",,"---4----","AI","9601",,,
