,"SI","DUP","Spodnji Duplek","Spodnji Duplek","026","--3-----","RL","1601",,"4630N 01544E",
,"SI","DVC","Divaca","Divaca",,"--3-----","RL","1201",,"4541N 01358E",
,"SI","DVL","Dobravlje","Dobravlje","111","--3-----","RL","1601",,"4546N 01352E",
,"SI","DZE","Domzale","Domzale",,"--3-----","RL","9805",,,
,"SI","FRA","Fram","Fram",,"--3-----","RL","0207",,"4627N 01537E",
,"SI","G28","Gorisnica","Gorisnica","028","--3-----","RL","1601",,"4624N 01600E",
,"SI","GDN","Gornja Radgona","Gornja Radgona",,"--3-----","RL","1207",,"4640N 01559E",
,"SI","GG3","Gornji Grad","Gornji Grad","030","--3-----","RL","1601",,"4617N 01448E",
,"SI","GIP","Gornji Petrovci","Gornji Petrovci","031","--3-----","RL","1601",,"4648N 01613E",
,"SI","GJS","Grosuplje","Grosuplje","032","--3-----","RL","0701",,"4557N 01439E",
,"SI","GL6","Gabrovka","Gabrovka","060","--3-----","RL","1601",,"4601N 01500E",
,"SI","GR5","Gracisce","Gracisce","050","--3-----","RL","1601",,"4530N 01352E",
,"SI","GRA","Grad","Grad","158","--3-----","RL","1601",,"4648N 01605E",
,"SI","GRG","Grgar","Grgar","084","--3-----","RL","1601",,"4559N 01340E",
,"SI","GRK","Gruskovje","Gruskovje","069","--3-----","AA","0907",,"4617N 01552E",
,"SI","GSE","Grize","Grize","111","-----6--","RL","1201",,"4545N 01356E",
,"SI","GSH","Gemerská Horka","Gemerska Horka",,"-23--6--","RL","0901",,"4832N 02023E",
,"SI","GSZ","Gorenja Straza","Gorenja Straza",,"-23-----","RL","0607",,"4547N 01505E",
,"SI","GVJ","Gorenja Vas-Poljane","Gorenja Vas-Poljane","027","--3-----","RL","1601",,"4605N 01403E",
,"SI","GVP","Gorenja Vas","Gorenja Vas","027","--3-----","RL","1601",,"4606N 01408E",
,"SI","GZA","Grize","Grize","190","-----6--","RL","1201",,"4613N 01509E",
,"SI","H35","Materija","Materija","035","--3-----","RL","1601",,"4534N 01359E",
,"SI","HAJ","Hajdina","Hajdina","159","--3-----","RL","1601",,"4625N 01551E",
,"SI","HKO","Obrov","Obrov","035","--3-----","RL","1601",,"4532N 01405E",
,"SI","HOD","Hodos","Hodos","161","--3-----","RL","1601",,"4649N 01619E",
,"SI","HOS","Hoce-Slivnica","Hoce-Slivnica","160","--3-----","RL","1601",,"4629N 01540E",
,"SI","HRK","Hrpelje-Kozina","Hrpelje-Kozina","035","--3-----","RL","1601",,"4535N 01359E",
,"SI","I36","Crni Vrh","Crni Vrh","036","--3-----","RL","1601",,"4555N 01402E",
,"SI","I37","Ig","Ig","037","--3-----","RL","1601",,"4557N 01431E",
,"SI","IB3","Knezak","Knezak","038","--3-----","RL","1601",,"4537N 01415E",
,"SI","IBS","Ilirska Bistrica","Ilirska Bistrica","038","-23-----","RL","0901",,"4534N 01414E",
,"SI","IVA","Sentvid pri Sticni","Sentvid pri Sticni","039","--3-----","RL","1601",,"4556N 01449E",
,"SI","IVG","Ivancna Gorica","Ivancna Gorica","039","--3-----","RL","1307",,"4556N 01448E",
,"SI","IZO","Izola","Izola",,"1-------","RL","0201",,,
,"SI","JAR","Jarenina","Jarenina","001","1-------","RQ","0901",,,
,"SI","JCE","Jesenice","Jesenice","041","123-----","RL","0701",,"4625N 01404E",
,"SI","JEZ","Jezersko","Jezersko","163","--3-----","RL","1601",,"4623N 01429E",
,"SI","JLN","Jelsane","Jelsane","038","--3-----","AA","0907",,"4530N 01416E",
,"SI","JUR","Jursinci","Jursinci","042","--3-----","RL","1601",,"4629N 01558E",
,"SI","K43","Laze v Tuhinju","Laze v Tuhinju","043","--3-----","RL","1601",,"4613N 01445E",
,"SI","K44","Kanal","Kanal","044","--3-----","RL","1601",,"4605N 01338E",
