,"TR",,".TÜRKIYE",,,,,,,,
,"TR","9AK","Pasaköy","Pasakoy","34","1-3-----","RL","1301",,"4101N 02916E",
,"TR","ABH","Basaksehir","Basaksehir","34","--3-----","RL","1301",,"4105N 02849E",
,"TR","ABK","Alibeyköy","Alibeykoy","34","--3-----","RL","0601",,"4105N 02856E",
,"TR","ACI","Acibadem","Acibadem","34","0-------","RN","9710",,,
,"TR","ADA","Adana","Adana","01","1--4----","AI","9601",,,
,"TR","ADB","Izmir Adnan Menderes International Airport","Izmir Adnan Menderes International Airport","35","---4----","RL","1407",,"3824N 02709E",
,"TR","ADI","Adiyaman","Adiyaman","02","0-------","RN","9811",,,
,"TR","ADK","Anadolukavagi","Anadolukavagi","34","0-------","RN","9811",,,
,"TR","ADN","Aydin","Aydin","09","0-------","RN","9710",,,
,"TR","ADY","Yumurtalik","Yumurtalik","01","1-------","RL","1901",,"3646N 03547E",
,"TR","ADZ","Adapazari","Adapazari","54","--3-----","RQ","8103",,,
,"TR","AFY","Afyonkarahisar","Afyonkarahisar","03","--34----","AI","0601",,,
,"TR","AHM","Ahmetli","Ahmetli","45","0-------","RN","9710",,,
,"TR","AHR","Aksehir","Aksehir","42","0-------","RN","9710",,,
,"TR","AHS","Akhisar","Akhisar","45","0-------","RN","9710",,,
,"TR","AIZ","Altinusagi","Altinusagi","23","--3-----","RL","0307",,"3834N 03828E",
,"TR","AJI","Agri","Agri","04","---4----","AI","9710",,,
,"TR","AKA","Antakya","Antakya","31","--3-----","RL","0207",,"3611N 03610E",
,"TR","AKB","Akçaabat","Akcaabat","61","1-------","RL","0212",,"4101N 03934E",
,"TR","AKC","Akcansa","Akcansa","17","1-------","RQ","0901",,"4006N 02623E",
,"TR","AKD","Akdeniz","Akdeniz",,"1-------","RL","1201",,"3652N 03442E",
,"TR","AKI","Akseki","Akseki","07","0-------","RN","9710",,,
,"TR","AKS","Aksaray","Aksaray","34","0-------","RN","9710",,,
,"TR","AKY","Akçay","Akcay","10","1-------","RL","0212",,"3935N 02656E",
,"TR","AKZ","Akyazi","Akyazi","54","0-------","RN","9710",,,
,"TR","ALA","Alanya","Alanya","07","1-------","RL","1901",,"3632N 03159E",
,"TR","ALE","Alemdag","Alemdag","34","0-------","RN","9710",,,
,"TR","ALI","Aliaga","Aliaga","35","1-------","RL","1901",,,
,"TR","ALT","Altintepe","Altintepe","34","0-------","RN","9710",,,
,"TR","AMA","Amasra","Amasra","67","1-------","RL","1901",,,
,"TR","AMB","Ambarli","Ambarli","08","--3-----","RL","0401",,"4119N 04141E",
,"TR","AMR","Ambarli","Ambarli","34","1-3-----","RL","1807",,"4058N 02842E",
,"TR","AMY","Amasya","Amasya","05","0-------","RN","9710",,,
,"TR","ANA","Anamur","Anamur","33","1-------","RL","1901",,"3604N 03251E",
,"TR","ANC","Alsancak","Alsancak","35","--3-----","RL","0212",,"3826N 02711E",
,"TR","ANK","Ankara","Ankara","06","-2345---","AI","9601",,,
,"TR","API","Alapli","Alapli","67","0-------","RN","9710",,,
,"TR","APY","Acipayam","Acipayam","20","0-------","RN","9710",,,
,"TR","ARD","Ardahan","Ardahan","75","--34----","AA","1801",,"4106N 04242E",
,"TR","ARE","Arifiye","Arifiye","54","--3-----","RL","1407",,"4043N 03022E",
,"TR","ARI","Ayranci","Ayranci","70","0-------","RN","9710",,,
