,"NG",,".NIGERIA",,,,,,,,
,"NG","ABA","Abakaliki","Abakaliki","EN","-----6--","RQ","0907",,"0620N 08600E",
,"NG","ABF","Abo","Abo",,"------7-","RQ","0907",,"0542N 00428E",
,"NG","ABM","Agbami","Agbami",,"1-------","RQ","0907",,"0331N 00531E",
,"NG","ABO","Abonnema","Abonnema",,"1-------","QQ","8311",,,
,"NG","ABV","Abuja","Abuja",,"---4----","AI","0001",,,
,"NG","ACH","Auchi","Auchi","ED","-----6--","RL","1201",,"0704N 00616E",
,"NG","ADD","Ado Odo","Ado Odo","OG","-----6--","RL","1201",,"0636N 00256E",
,"NG","ADO","Ado","Ado",,"1-------","QQ","8311",,,
,"NG","AGB","Agbara","Agbara","LA","--3-----","RL","1607",,"0631N 00306E",
,"NG","AGD","Aguda","Aguda","LA","-----6--","RL","1201",,"0638N 00321E",
,"NG","AGG","Agege","Agege","LA","--3-----","RL","1301",,"0637N 00319E",
,"NG","AGJ","Agboju","Agboju","LA","-----6--","RL","1201",,"0627N 00317E",
,"NG","AKA","Abeokuta","Abeokuta",,"--3-----","RQ","0607",,"0709N 00320E",
,"NG","AKE","Adekunle","Adekunle","OY","-----6--","RL","1201",,"0753N 00320E",
,"NG","AKK","Akoko","Akoko","LA","-----6--","RL","1107",,"0626N 00244E",
,"NG","AKP","Akpo","Akpo",,"1-------","RL","0901",,"0308S 06049E",
,"NG","AKR","Akure","Akure",,"---4----","AI","0001",,,
,"NG","ALA","Alaba","Alaba","OY","-----6--","RL","1107",,"0726N 00406E",
,"NG","AMI","Amaruru Ikeduru","Amaruru Ikeduru",,"--3-----","RQ","0607",,"0535N 00711E",
,"NG","ANA","Antan","Antan",,"1-------","RL","0901",,"0413N 00819E",
,"NG","ANB","Anambra","Anambra","KO","1----6--","RL","1107",,"0716N 00724E",
,"NG","ANT","Anta","Anta",,"1-------","RL","0212",,"0927N 00828E",
,"NG","ANW","Amuwo","Amuwo","LA","--3-----","RL","1301",,"0628N 00317E",
,"NG","APP","Apapa","Apapa",,"1-------","QQ","8311",,,
