,"MG","WMN","Maroantsetra","Maroantsetra",,"1--4----","AI","9601",,,
,"MG","WMP","Mampikony","Mampikony",,"---4----","AI","0001",,,
,"MG","WMR","Mananara","Mananara",,"1--4----","AI","9601",,,
,"MG","WMV","Madirovalo","Madirovalo",,"---4----","AI","0001",,,
,"MG","WOR","Ankorefo","Ankorefo",,"---4----","AI","0001",,,
,"MG","WPB","Port Berge Vaovao","Port Berge Vaovao","M","---4----","AI","0212",,"1534S 04737E",
,"MG","WTA","Tambohorano","Tambohorano",,"---4----","AI","9601",,,
,"MG","WTS","Tsiroanomandidy","Tsiroanomandidy",,"---4----","AI","9601",,,
,"MG","WVK","Manakara","Manakara",,"1--4----","AI","9601",,,
,"MG","ZVA","Miandrivazo","Miandrivazo",,"---4----","AI","9601",,,
,"MG","ZWA","Andapa","Andapa",,"---4----","AI","9601",,,
